id,type,possession_team_id,desc_home,desc_away,direction,quarter,game_clock,shot_clock,event_type,game_id,event_moment.quarter,event_moment.game_clock,event_moment.shot_clock,event_moment.ball_coordinates.x,event_moment.ball_coordinates.y,event_moment.ball_coordinates.z,event_moment.ball_coordinates.speed,event_moment.ball_coordinates.dir_x,event_moment.ball_coordinates.dir_y,event_moment.player_coordinates,event_team,made_shot_after
423,5,1610612755.0,Galloway STEAL (1 STL),Covington Lost Ball Turnover (P3.T12),left,4,646.0,24.0,turnover,0021500271,4.0,646.0,24.0,32.885239999999996,77.43789,5.40108,2.798504879842406,-0.43710840342326934,-0.8994088300971702,"[{'teamid': 1610612752, 'playerid': 202498, 'x': 39.339510000000004, 'y': 41.64331, 'z': 0.0, 'speed': np.float64(4.6272122344345386), 'dir_x': np.float64(0.05581114219880625), 'dir_y': np.float64(-0.998441343498187)}, {'teamid': 1610612752, 'playerid': 202682, 'x': 21.64347, 'y': 28.425619999999995, 'z': 0.0, 'speed': np.float64(5.5522585100569595), 'dir_x': np.float64(-0.7704972656174239), 'dir_y': np.float64(-0.6374433023227029)}, {'teamid': 1610612752, 'playerid': 202338, 'x': 26.40661, 'y': 17.226839999999996, 'z': 0.0, 'speed': np.float64(4.181513033580347), 'dir_x': np.float64(0.19287276962269076), 'dir_y': np.float64(-0.9812237740383549)}, {'teamid': 1610612752, 'playerid': 204038, 'x': 21.29418, 'y': 59.09615, 'z': 0.0, 'speed': np.float64(9.806777312144952), 'dir_x': np.float64(0.40303760085437573), 'dir_y': np.float64(-0.9151834200298588)}, {'teamid': 1610612752, 'playerid': 1626170, 'x': 26.37675, 'y': 31.86802, 'z': 0.0, 'speed': np.float64(3.7354427866720026), 'dir_x': np.float64(0.6251601572729714), 'dir_y': np.float64(-0.7804964943921489)}, {'teamid': 1610612755, 'playerid': 203477, 'x': 36.48341, 'y': 45.88591, 'z': 0.0, 'speed': np.float64(7.705122654766787), 'dir_x': np.float64(0.5414904066996111), 'dir_y': np.float64(-0.8407069283955554)}, {'teamid': 1610612755, 'playerid': 203138, 'x': 9.060589999999998, 'y': 43.90785, 'z': 0.0, 'speed': np.float64(4.982377827152334), 'dir_x': np.float64(-0.2313152554828978), 'dir_y': np.float64(-0.9728788478432872)}, {'teamid': 1610612755, 'playerid': 203496, 'x': 50.89929, 'y': 71.48365, 'z': 0.0, 'speed': np.float64(5.572853942326318), 'dir_x': np.float64(-0.24870560297178065), 'dir_y': np.float64(-0.9685791258593399)}, {'teamid': 1610612755, 'playerid': 204456, 'x': 32.72164, 'y': 79.52688, 'z': 0.0, 'speed': np.float64(4.833651634633878), 'dir_x': np.float64(0.288756845859399), 'dir_y': np.float64(-0.9574024670791961)}, {'teamid': 1610612755, 'playerid': 203457, 'x': 18.72857, 'y': 14.686049999999994, 'z': 0.0, 'speed': np.float64(2.175478237652827), 'dir_x': np.float64(-0.1465195075193759), 'dir_y': np.float64(-0.9892077809622605)}]",1610612755.0,False
451,5,1610612752.0,Grant Lost Ball Turnover (P3.T18),Canaan STEAL (1 STL),right,4,531.02,17.59,turnover,0021500271,4.0,531.02,17.59,6.2298899999999975,69.3361,5.54894,2.0356779736736,-0.7582240511325062,0.6519940860807025,"[{'teamid': 1610612752, 'playerid': 101181, 'x': 14.945120000000003, 'y': 56.30262, 'z': 0.0, 'speed': np.float64(3.9167318168340315), 'dir_x': np.float64(0.9961749189031408), 'dir_y': np.float64(-0.08738152521168698)}, {'teamid': 1610612752, 'playerid': 202498, 'x': 5.62424, 'y': 70.21526, 'z': 0.0, 'speed': np.float64(8.079783354923524), 'dir_x': np.float64(-0.6460878677915248), 'dir_y': np.float64(-0.7632630392548831)}, {'teamid': 1610612752, 'playerid': 202682, 'x': 41.91272, 'y': 79.86151, 'z': 0.0, 'speed': np.float64(4.2233939699015375), 'dir_x': np.float64(-0.9977165355706374), 'dir_y': np.float64(-0.06754046675086726)}, {'teamid': 1610612752, 'playerid': 1626170, 'x': 33.30303, 'y': 61.92166, 'z': 0.0, 'speed': np.float64(7.399380801796819), 'dir_x': np.float64(-0.48166192489166676), 'dir_y': np.float64(0.8763571133445854)}, {'teamid': 1610612752, 'playerid': 204001, 'x': 35.53642, 'y': 81.82311, 'z': 0.0, 'speed': np.float64(1.0741761959754124), 'dir_x': np.float64(0.885795089823251), 'dir_y': np.float64(-0.4640765657141275)}, {'teamid': 1610612755, 'playerid': 203477, 'x': 30.3111, 'y': 64.73707, 'z': 0.0, 'speed': np.float64(6.976503390847134), 'dir_x': np.float64(0.11277139218940979), 'dir_y': np.float64(0.9936209604792273)}, {'teamid': 1610612755, 'playerid': 203138, 'x': 12.826259999999998, 'y': 76.14195, 'z': 0.0, 'speed': np.float64(8.763563095282786), 'dir_x': np.float64(-0.9604826151740621), 'dir_y': np.float64(-0.27833998266220095)}, {'teamid': 1610612755, 'playerid': 204456, 'x': 15.492609999999999, 'y': 61.48559, 'z': 0.0, 'speed': np.float64(3.8350580992990726), 'dir_x': np.float64(0.5751542591761613), 'dir_y': np.float64(0.8180449731839449)}, {'teamid': 1610612755, 'playerid': 203960, 'x': 39.91673, 'y': 80.02723, 'z': 0.0, 'speed': np.float64(4.12039737161358), 'dir_x': np.float64(-0.9522139847554302), 'dir_y': np.float64(0.305431706337416)}, {'teamid': 1610612755, 'playerid': 1626158, 'x': 30.79345, 'y': 83.75131, 'z': 0.0, 'speed': np.float64(1.6023144393346667), 'dir_x': np.float64(-0.5903959777038459), 'dir_y': np.float64(0.8071137401327771)}]",1610612752.0,False
527,5,1610612752.0,Grant Lost Ball Turnover (P4.T20),Pressey STEAL (1 STL),right,4,23.11,14.99,turnover,0021500271,4.0,23.11,14.99,17.4786,31.80801,1.89131,18.038209634342873,-0.05712872956294414,-0.9983668204916086,"[{'teamid': 1610612752, 'playerid': 2756, 'x': 47.55709, 'y': 84.77901, 'z': 0.0, 'speed': np.float64(4.739755188825732), 'dir_x': np.float64(0.24357798114168372), 'dir_y': np.float64(-0.9698813159881685)}, {'teamid': 1610612752, 'playerid': 203124, 'x': 24.63578, 'y': 53.20867, 'z': 0.0, 'speed': np.float64(5.904780462684555), 'dir_x': np.float64(0.24721494884101408), 'dir_y': np.float64(-0.968960664356162)}, {'teamid': 1610612752, 'playerid': 204038, 'x': 3.1788999999999987, 'y': 66.44378, 'z': 0.0, 'speed': np.float64(1.1946207818800771), 'dir_x': np.float64(-0.11091385819643206), 'dir_y': np.float64(-0.9938300237263824)}, {'teamid': 1610612752, 'playerid': 1626170, 'x': 22.54417, 'y': 36.93114, 'z': 0.0, 'speed': np.float64(16.17586854120977), 'dir_x': np.float64(0.02256447615595791), 'dir_y': np.float64(-0.9997453897947253)}, {'teamid': 1610612752, 'playerid': 203921, 'x': 2.499839999999999, 'y': 87.50474, 'z': 0.0, 'speed': np.float64(0.7626803475244035), 'dir_x': np.float64(0.8109557326442619), 'dir_y': np.float64(0.5851075112245683)}, {'teamid': 1610612755, 'playerid': 203515, 'x': 19.42809, 'y': 31.19062, 'z': 0.0, 'speed': np.float64(16.145717832060036), 'dir_x': np.float64(-0.24251012192379096), 'dir_y': np.float64(-0.9701488755673059)}, {'teamid': 1610612755, 'playerid': 203960, 'x': 8.513579999999997, 'y': 67.83112, 'z': 0.0, 'speed': np.float64(6.335440380313094), 'dir_x': np.float64(-0.40778538584754176), 'dir_y': np.float64(-0.9130778056053993)}, {'teamid': 1610612755, 'playerid': 1626158, 'x': 15.69399, 'y': 86.29753, 'z': 0.0, 'speed': np.float64(1.567364926396955), 'dir_x': np.float64(-0.5619303999768733), 'dir_y': np.float64(0.8271845172522461)}, {'teamid': 1610612755, 'playerid': 203917, 'x': 40.05057, 'y': 82.5996, 'z': 0.0, 'speed': np.float64(4.310473320878138), 'dir_x': np.float64(-0.28477151083491714), 'dir_y': np.float64(-0.9585954238451165)}, {'teamid': 1610612755, 'playerid': 1626174, 'x': 26.9354, 'y': 58.33883, 'z': 0.0, 'speed': np.float64(12.663221015997458), 'dir_x': np.float64(0.1729022969143529), 'dir_y': np.float64(-0.9849389807098411)}]",1610612752.0,False
37,5,1610612759.0,Duncan Bad Pass Turnover (P1.T3),Porzingis STEAL (1 STL),right,1,458.0,24.0,turnover,0021500546,1.0,458.0,24.0,25.26667,86.76418,2.59374,2.5388675255911113,0.4645772133090738,-0.8855326153643215,"[{'teamid': 1610612759, 'playerid': 1495, 'x': 27.61343, 'y': 87.72026, 'z': 0.0, 'speed': np.float64(0.6645747230371715), 'dir_x': np.float64(-0.140315297539112), 'dir_y': np.float64(-0.9901068716439203)}, {'teamid': 1610612759, 'playerid': 2225, 'x': 12.83766, 'y': 65.87994, 'z': 0.0, 'speed': np.float64(1.5411109020767209), 'dir_x': np.float64(0.9193043784783974), 'dir_y': np.float64(-0.3935472776051785)}, {'teamid': 1610612759, 'playerid': 200746, 'x': 19.89708, 'y': 87.99282, 'z': 0.0, 'speed': np.float64(1.1738862806932768), 'dir_x': np.float64(-0.9609107956639894), 'dir_y': np.float64(0.2768581636441275)}, {'teamid': 1610612759, 'playerid': 201980, 'x': 49.2983, 'y': 59.72304, 'z': 0.0, 'speed': np.float64(0.19936148073296223), 'dir_x': np.float64(-0.9981868075441225), 'dir_y': np.float64(0.06019216929861472)}, {'teamid': 1610612759, 'playerid': 202695, 'x': 33.8885, 'y': 81.59554, 'z': 0.0, 'speed': np.float64(0.8906128858825135), 'dir_x': np.float64(-0.9807852702854342), 'dir_y': np.float64(-0.19509037288171915)}, {'teamid': 1610612752, 'playerid': 2546, 'x': 29.11469, 'y': 39.74543, 'z': 0.0, 'speed': np.float64(0.9838643516766159), 'dir_x': np.float64(-0.9483014588444951), 'dir_y': np.float64(-0.3173709866282709)}, {'teamid': 1610612752, 'playerid': 201167, 'x': 18.28247, 'y': 82.53533, 'z': 0.0, 'speed': np.float64(0.9065975195752489), 'dir_x': np.float64(0.23135955644157769), 'dir_y': np.float64(-0.9728683136186297)}, {'teamid': 1610612752, 'playerid': 101181, 'x': 49.26838, 'y': 63.48593, 'z': 0.0, 'speed': np.float64(0.6108166664391467), 'dir_x': np.float64(-0.14898087265763238), 'dir_y': np.float64(-0.9888400778599997)}, {'teamid': 1610612752, 'playerid': 201577, 'x': 29.51124, 'y': 81.34279, 'z': 0.0, 'speed': np.float64(1.029085303801388), 'dir_x': np.float64(0.9491438624106237), 'dir_y': np.float64(0.31484270429572164)}, {'teamid': 1610612752, 'playerid': 204001, 'x': 24.39579, 'y': 78.45358, 'z': 0.0, 'speed': np.float64(0.6387343442307237), 'dir_x': np.float64(-0.2274028339197177), 'dir_y': np.float64(0.9738007758906753)}]",1610612759.0,False
198,5,1610612752.0,Green STEAL (1 STL),Williams Bad Pass Turnover (P1.T3),left,2,358.03,13.53,turnover,0021500546,2.0,358.03,13.53,25.94404,6.362499999999997,8.93344,3.1090384868154843,0.2522484051985323,0.9676625145549439,"[{'teamid': 1610612759, 'playerid': 2225, 'x': 32.88853, 'y': 2.4780599999999993, 'z': 0.0, 'speed': np.float64(3.8505980136207767), 'dir_x': np.float64(-0.8060436298520554), 'dir_y': np.float64(0.5918561199944822)}, {'teamid': 1610612759, 'playerid': 2561, 'x': 27.3912, 'y': 11.315759999999997, 'z': 0.0, 'speed': np.float64(1.5867836375826085), 'dir_x': np.float64(0.9664203510040275), 'dir_y': np.float64(0.25696635025865255)}, {'teamid': 1610612759, 'playerid': 2564, 'x': 35.35678, 'y': 31.39906, 'z': 0.0, 'speed': np.float64(3.8698195775125654), 'dir_x': np.float64(-0.1583407153037988), 'dir_y': np.float64(0.9873845339466693)}, {'teamid': 1610612759, 'playerid': 201980, 'x': 48.43002, 'y': 6.715639999999993, 'z': 0.0, 'speed': np.float64(2.340975144036993), 'dir_x': np.float64(-0.15751982712814197), 'dir_y': np.float64(0.9875158247144804)}, {'teamid': 1610612759, 'playerid': 202695, 'x': 12.12742, 'y': 33.21181, 'z': 0.0, 'speed': np.float64(2.8424437549404127), 'dir_x': np.float64(0.49517250695062986), 'dir_y': np.float64(0.8687946756053634)}, {'teamid': 1610612752, 'playerid': 2546, 'x': 15.572400000000002, 'y': 27.951719999999995, 'z': 0.0, 'speed': np.float64(3.5858773333730287), 'dir_x': np.float64(-0.5081043857922756), 'dir_y': np.float64(0.8612954969919756)}, {'teamid': 1610612752, 'playerid': 201167, 'x': 22.66197, 'y': 7.012699999999995, 'z': 0.0, 'speed': np.float64(6.351756026879595), 'dir_x': np.float64(0.6412793537350386), 'dir_y': np.float64(-0.7673074940812002)}, {'teamid': 1610612752, 'playerid': 201577, 'x': 26.89956, 'y': 10.26925, 'z': 0.0, 'speed': np.float64(0.9991599596661639), 'dir_x': np.float64(0.7028404142963187), 'dir_y': np.float64(0.71134756064232)}, {'teamid': 1610612752, 'playerid': 202682, 'x': 20.98576, 'y': 5.553780000000003, 'z': 0.0, 'speed': np.float64(4.430148078789189), 'dir_x': np.float64(0.8428612167339774), 'dir_y': np.float64(-0.5381309964364804)}, {'teamid': 1610612752, 'playerid': 1626170, 'x': 30.54513, 'y': 15.437209999999993, 'z': 0.0, 'speed': np.float64(6.095254732166434), 'dir_x': np.float64(0.49546739762368897), 'dir_y': np.float64(0.8686265353372583)}]",1610612752.0,False
217,5,1610612752.0,Green STEAL (2 STL),Calderon Bad Pass Turnover (P1.T4),left,2,294.91,7.49,turnover,0021500546,2.0,294.91,7.49,44.72263,68.48114,2.88148,2.8121257306530367,0.9906207142997232,-0.13664040544548373,"[{'teamid': 1610612759, 'playerid': 2225, 'x': 24.71044, 'y': 64.90226, 'z': 0.0, 'speed': np.float64(6.430883906003721), 'dir_x': np.float64(-0.006453234206464871), 'dir_y': np.float64(0.9999791776673534)}, {'teamid': 1610612759, 'playerid': 2561, 'x': 31.56732, 'y': 80.75253, 'z': 0.0, 'speed': np.float64(3.925371996703126), 'dir_x': np.float64(0.21966071004840992), 'dir_y': np.float64(-0.9755763283623831)}, {'teamid': 1610612759, 'playerid': 200746, 'x': 37.8266, 'y': 75.56129, 'z': 0.0, 'speed': np.float64(3.2897814992034013), 'dir_x': np.float64(0.1348113849225172), 'dir_y': np.float64(-0.9908712784692435)}, {'teamid': 1610612759, 'playerid': 201980, 'x': 43.11773, 'y': 86.35491, 'z': 0.0, 'speed': np.float64(1.9952955451512155), 'dir_x': np.float64(0.9334456765194952), 'dir_y': np.float64(0.3587187881712664)}, {'teamid': 1610612759, 'playerid': 202695, 'x': 19.55902, 'y': 79.713, 'z': 0.0, 'speed': np.float64(2.1990249259613113), 'dir_x': np.float64(0.6856447974735492), 'dir_y': np.float64(0.7279362689806407)}, {'teamid': 1610612752, 'playerid': 2546, 'x': 16.265639999999998, 'y': 81.21931, 'z': 0.0, 'speed': np.float64(1.5774208577610427), 'dir_x': np.float64(0.576415606226052), 'dir_y': np.float64(0.8171566856478952)}, {'teamid': 1610612752, 'playerid': 201167, 'x': 48.43918, 'y': 89.41924, 'z': 0.0, 'speed': np.float64(0.7191982080760841), 'dir_x': np.float64(-0.09420212569946165), 'dir_y': np.float64(0.9955530922626391)}, {'teamid': 1610612752, 'playerid': 101181, 'x': 24.12822, 'y': 61.56638, 'z': 0.0, 'speed': np.float64(8.792231208572721), 'dir_x': np.float64(-0.2805033149714481), 'dir_y': np.float64(0.9598530566133696)}, {'teamid': 1610612752, 'playerid': 202498, 'x': 44.61411, 'y': 68.17303, 'z': 0.0, 'speed': np.float64(1.060661173513911), 'dir_x': np.float64(0.9864130281433302), 'dir_y': np.float64(-0.16428432033856935)}, {'teamid': 1610612752, 'playerid': 201577, 'x': 35.22348, 'y': 83.30243, 'z': 0.0, 'speed': np.float64(1.4957249496480556), 'dir_x': np.float64(-0.9946681710096276), 'dir_y': np.float64(-0.10312724945601039)}]",1610612752.0,False
365,5,1610612752.0,Duncan STEAL (1 STL),Thomas Bad Pass Turnover (P1.T7),right,3,63.62,15.81,turnover,0021500546,3.0,63.62,15.81,17.79705,10.74823,0.0,0.6708988839609404,-0.6591902454644591,0.751976209919241,"[{'teamid': 1610612759, 'playerid': 1938, 'x': 34.30016, 'y': 14.1936, 'z': 0.0, 'speed': np.float64(2.178184593876336), 'dir_x': np.float64(-0.9525133938753081), 'dir_y': np.float64(-0.30449669043873384)}, {'teamid': 1610612759, 'playerid': 2564, 'x': 8.762599999999999, 'y': 7.09824, 'z': 0.0, 'speed': np.float64(2.3024819488977113), 'dir_x': np.float64(0.4852372460660391), 'dir_y': np.float64(-0.8743825335802666)}, {'teamid': 1610612759, 'playerid': 201980, 'x': 26.70361, 'y': 27.65703, 'z': 0.0, 'speed': np.float64(6.470549686850404), 'dir_x': np.float64(0.15632365856885083), 'dir_y': np.float64(-0.9877058842447225)}, {'teamid': 1610612759, 'playerid': 201988, 'x': 11.441119999999998, 'y': 11.53724, 'z': 0.0, 'speed': np.float64(12.106093075905955), 'dir_x': np.float64(0.6159501627193508), 'dir_y': np.float64(-0.7877851211123534)}, {'teamid': 1610612752, 'playerid': 2546, 'x': 27.71818, 'y': 29.36618, 'z': 0.0, 'speed': np.float64(7.951188716160663), 'dir_x': np.float64(0.5849439833501835), 'dir_y': np.float64(-0.8110736935337136)}, {'teamid': 1610612752, 'playerid': 202498, 'x': 2.668370000000003, 'y': 5.46786, 'z': 0.0, 'speed': np.float64(1.6978193734906026), 'dir_x': np.float64(0.14945641683801839), 'dir_y': np.float64(-0.9887683143517194)}, {'teamid': 1610612752, 'playerid': 201577, 'x': 13.76887, 'y': 13.34177, 'z': 0.0, 'speed': np.float64(2.9323558468404816), 'dir_x': np.float64(-0.9448034770353825), 'dir_y': np.float64(0.3276375890856412)}, {'teamid': 1610612752, 'playerid': 204038, 'x': 10.641730000000003, 'y': 11.71242, 'z': 0.0, 'speed': np.float64(11.872709910757552), 'dir_x': np.float64(0.5426941320415818), 'dir_y': np.float64(-0.8399304013117004)}, {'teamid': 1610612752, 'playerid': 1626170, 'x': 35.70526, 'y': 15.9208, 'z': 0.0, 'speed': np.float64(1.5105601816875867), 'dir_x': np.float64(-0.9844030168587858), 'dir_y': np.float64(0.17592811145272066)}]",1610612752.0,False
12,5,1610612764.0,Thomas STEAL (1 STL),Wall Bad Pass Turnover (P1.T1),right,1,596.96,15.5,turnover,0021500229,1.0,596.96,15.5,7.174639999999997,77.34907,1.96051,2.190696592981429,0.4286307848418418,-0.9034797453655874,"[{'teamid': 1610612738, 'playerid': 101161, 'x': 17.4204, 'y': 82.94769, 'z': 0.0, 'speed': np.float64(1.5634140926190725), 'dir_x': np.float64(-0.7063067969089111), 'dir_y': np.float64(0.7079058614252846)}, {'teamid': 1610612738, 'playerid': 202738, 'x': 19.68258, 'y': 71.78711, 'z': 0.0, 'speed': np.float64(6.760402521300077), 'dir_x': np.float64(-0.39642609911999543), 'dir_y': np.float64(0.9180666358911557)}, {'teamid': 1610612738, 'playerid': 202340, 'x': 12.166130000000003, 'y': 79.36624, 'z': 0.0, 'speed': np.float64(6.1782302482181475), 'dir_x': np.float64(-0.877759452484618), 'dir_y': np.float64(-0.4791016004710313)}, {'teamid': 1610612738, 'playerid': 203109, 'x': 31.939, 'y': 86.9173, 'z': 0.0, 'speed': np.float64(2.752050428771241), 'dir_x': np.float64(0.9803599424610205), 'dir_y': np.float64(-0.1972165896110782)}, {'teamid': 1610612738, 'playerid': 203096, 'x': 31.96942, 'y': 82.56639, 'z': 0.0, 'speed': np.float64(1.8230503455746105), 'dir_x': np.float64(-0.9669233788737546), 'dir_y': np.float64(0.25506700960210743)}, {'teamid': 1610612764, 'playerid': 2743, 'x': 12.5469, 'y': 80.32049, 'z': 0.0, 'speed': np.float64(2.54168626358566), 'dir_x': np.float64(-0.734158273872722), 'dir_y': np.float64(-0.6789783714553985)}, {'teamid': 1610612764, 'playerid': 101162, 'x': 33.93078, 'y': 78.15501, 'z': 0.0, 'speed': np.float64(6.353949027966803), 'dir_x': np.float64(-0.5710621825937164), 'dir_y': np.float64(-0.8209068056797318)}, {'teamid': 1610612764, 'playerid': 202322, 'x': 26.65604, 'y': 60.72684, 'z': 0.0, 'speed': np.float64(8.74140844272252), 'dir_x': np.float64(0.9857393183788038), 'dir_y': np.float64(0.16827951807065367)}, {'teamid': 1610612764, 'playerid': 203078, 'x': 5.996130000000001, 'y': 79.63949, 'z': 0.0, 'speed': np.float64(3.8781794778609955), 'dir_x': np.float64(-0.20009388539901563), 'dir_y': np.float64(-0.97977672815082)}, {'teamid': 1610612764, 'playerid': 203490, 'x': 39.68511, 'y': 84.76252, 'z': 0.0, 'speed': np.float64(7.917769019742855), 'dir_x': np.float64(0.984368195203188), 'dir_y': np.float64(-0.17612284426620647)}]",1610612764.0,False
24,5,1610612738.0,Thomas Bad Pass Turnover (P1.T2),Humphries STEAL (1 STL),left,1,521.6,15.0,turnover,0021500229,1.0,521.6,15.0,23.05146,31.39504,3.08712,1.006645729638853,-0.2610153624694414,0.9653346469255862,"[{'teamid': 1610612738, 'playerid': 101161, 'x': 31.18032, 'y': 5.266589999999994, 'z': 0.0, 'speed': np.float64(3.506960872678814), 'dir_x': np.float64(-0.9931676247472715), 'dir_y': np.float64(0.11669648303981905)}, {'teamid': 1610612738, 'playerid': 202738, 'x': 23.2178, 'y': 31.840310000000002, 'z': 0.0, 'speed': np.float64(1.7506500578357171), 'dir_x': np.float64(0.2797532252707815), 'dir_y': np.float64(0.9600719415494837)}, {'teamid': 1610612738, 'playerid': 202340, 'x': 1.5863700000000023, 'y': 8.360160000000008, 'z': 0.0, 'speed': np.float64(1.033304922324566), 'dir_x': np.float64(0.10355123418876508), 'dir_y': np.float64(0.994624120911002)}, {'teamid': 1610612738, 'playerid': 203109, 'x': 44.07861, 'y': 22.96242000000001, 'z': 0.0, 'speed': np.float64(1.2373209466422217), 'dir_x': np.float64(0.9793336185637624), 'dir_y': np.float64(-0.20225148590506578)}, {'teamid': 1610612738, 'playerid': 203096, 'x': 15.510280000000002, 'y': 25.958510000000004, 'z': 0.0, 'speed': np.float64(10.055905211615798), 'dir_x': np.float64(0.933655379841384), 'dir_y': np.float64(0.3581726283417549)}, {'teamid': 1610612764, 'playerid': 2743, 'x': 28.83476, 'y': 6.9786, 'z': 0.0, 'speed': np.float64(1.2507542724291894), 'dir_x': np.float64(0.9989971871718611), 'dir_y': np.float64(-0.04477298317858194)}, {'teamid': 1610612764, 'playerid': 101162, 'x': 16.13986, 'y': 22.1961, 'z': 0.0, 'speed': np.float64(6.4690973868076425), 'dir_x': np.float64(0.43499113272565787), 'dir_y': np.float64(0.900434736363524)}, {'teamid': 1610612764, 'playerid': 202322, 'x': 34.85861, 'y': 17.577120000000008, 'z': 0.0, 'speed': np.float64(1.4227596863135852), 'dir_x': np.float64(0.003690011778090915), 'dir_y': np.float64(-0.9999931918833636)}, {'teamid': 1610612764, 'playerid': 203078, 'x': 8.831400000000002, 'y': 11.215249999999997, 'z': 0.0, 'speed': np.float64(2.926085033795244), 'dir_x': np.float64(0.8541276043363485), 'dir_y': np.float64(-0.5200634918071545)}, {'teamid': 1610612764, 'playerid': 203490, 'x': 23.71674, 'y': 26.643429999999995, 'z': 0.0, 'speed': np.float64(6.513164001658405), 'dir_x': np.float64(0.5603651311514215), 'dir_y': np.float64(0.8282456880597991)}]",1610612738.0,False
27,5,1610612764.0,Bradley STEAL (1 STL),Gortat Bad Pass Turnover (P1.T2),right,1,506.86,22.37,turnover,0021500229,1.0,506.86,22.37,28.47797,50.63962,5.26469,1.2866596529386298,0.3769450599404695,0.9262356189363891,"[{'teamid': 1610612738, 'playerid': 101161, 'x': 8.208620000000003, 'y': 70.98059, 'z': 0.0, 'speed': np.float64(7.329817681907465), 'dir_x': np.float64(0.5982413465513318), 'dir_y': np.float64(0.8013159746794327)}, {'teamid': 1610612738, 'playerid': 202738, 'x': 36.85205, 'y': 73.97374, 'z': 0.0, 'speed': np.float64(4.5606420189484345), 'dir_x': np.float64(0.05081521396267251), 'dir_y': np.float64(-0.998708072476601)}, {'teamid': 1610612738, 'playerid': 202340, 'x': 20.33083, 'y': 69.60132, 'z': 0.0, 'speed': np.float64(9.513990224926683), 'dir_x': np.float64(0.6992859822967918), 'dir_y': np.float64(-0.7148420209831056)}, {'teamid': 1610612738, 'playerid': 203109, 'x': 30.51439, 'y': 74.77355, 'z': 0.0, 'speed': np.float64(4.517454765960448), 'dir_x': np.float64(0.21278574989683735), 'dir_y': np.float64(-0.9770988817109763)}, {'teamid': 1610612738, 'playerid': 203096, 'x': 24.44378, 'y': 84.98835, 'z': 0.0, 'speed': np.float64(0.481373685404563), 'dir_x': np.float64(0.9208023068969455), 'dir_y': np.float64(-0.39002962914791917)}, {'teamid': 1610612764, 'playerid': 2743, 'x': 15.402659999999997, 'y': 89.09978, 'z': 0.0, 'speed': np.float64(5.357809492927148), 'dir_x': np.float64(-0.8232842182654972), 'dir_y': np.float64(0.5676293649512586)}, {'teamid': 1610612764, 'playerid': 101162, 'x': 30.92425, 'y': 82.02934, 'z': 0.0, 'speed': np.float64(1.9916395413077475), 'dir_x': np.float64(0.7962033124521997), 'dir_y': np.float64(0.6050291606527284)}, {'teamid': 1610612764, 'playerid': 202322, 'x': 43.56291, 'y': 64.13555, 'z': 0.0, 'speed': np.float64(4.763639397824042), 'dir_x': np.float64(0.9388305088842204), 'dir_y': np.float64(-0.3443795516406217)}, {'teamid': 1610612764, 'playerid': 203078, 'x': 26.61809, 'y': 49.28834, 'z': 0.0, 'speed': np.float64(4.966112973191293), 'dir_x': np.float64(0.057137242251994756), 'dir_y': np.float64(0.9983663333405414)}, {'teamid': 1610612764, 'playerid': 203490, 'x': 7.079949999999997, 'y': 68.76044, 'z': 0.0, 'speed': np.float64(2.29387680848387), 'dir_x': np.float64(-0.8520509875558231), 'dir_y': np.float64(0.5234587993387316)}]",1610612764.0,False
